"","ID","DistanceBiomeBoundary","ShrubCover","treeCover","PC1","PC2","Body.Mass","Graminoids_mean","Shrubs_mean","Forbs_mean","Bryophytes_mean","Lichens_mean","Litter.Clutch.size","Graminoid_sum","Forbs_sum","Shrubs_sum","Moss_sum","Lichens_sum","Body.Mass_sd","Graminoids_sd","Shrubs_sd","Forbs_sd","Bryophytes_sd","Lichens_sd","Litter.Clutch.size_sd","PC1_sd","PC2_sd","FDiv","FRic","FEve","FDis","RaoQ","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","NPP","Ecoregion","Realm","SpeciesRichness","PhylogeneticDiversity","PhylogeneticMeanNearestTonDistance","x","y","FDiv.y","FRic.y","FEve.y","FDis.y","RaoQ.y","Elton.Plant_Others","body_mass","gut_type_hindgut_fermenter","gut_type_ruminant","gut_type_undifferentiated","group_size_summer_group_size_summer_family_group","group_size_summer_group_size_summer_large_group","group_size_summer_group_size_summer_small_group","group_size_summer_group_size_summer_solitary","group_size_winter_group_size_winter_family_group","group_size_winter_group_size_winter_large_group","group_size_winter_group_size_winter_small_group","group_size_winter_group_size_winter_solitary","Litter_clutch_size","Population_dynamics_cyclic","Population_dynamics_cyclic_noncyclic","Population_dynamics_noncyclic","Habitat_type_limnic","Habitat_type_terrestrial","Belowground_feeding_Belowground_feeding_burrowing","Belowground_feeding_Belowground_feeding_grubbing","Belowground_feeding_Belowground_feeding_none","Mobility_immobile","Mobility_mobile","Diet_type_facultative_generalist","Diet_type_facultative_specialist","Diet_type_obligatory_generalist","Diet_type_obligatory_specialist","diet_item_forb","diet_item_graminoid","diet_item_shrub","diet_item_moss","diet_item_lichen","wintering_strategy_active_above_snow","wintering_strategy_active_aboveground","wintering_strategy_active_below_snow","wintering_strategy_active_belowground","wintering_strategy_hibernating","wintering_strategy_not_present","Use_of_vegetation_canopy","Use_of_vegetation_ground_vegetation","Use_of_vegetation_understory","DistanceBiomeBoundary_km","TreeShrubCover","Biome"
"5140",5140,NA,0.04150822,0.02984978,-0.5135304,1.068835,651.7867,2,2.666667,3,2.333333,1.333333,5.8,0.530303,0.7878788,0.719697,0.6060606,0.3560606,576.7708,0,1.527525,1,1.527525,0.5773503,2.884441,2.384731,0.09489359,0.8104738,0.04479222,0.98399,0.2625978,0.06955387,-171.0603,55,14,12131.94,31.93967,-348.0603,380,-23.06033,-309.1207,-0.4060332,-309.1207,210.2413,25.06033,12,29.12066,72.12066,36,62.181,36,NA,NA,NA,3,0.08753915,0.7505918,-1234528,-459133.6,0.8104738,0.04479222,0.98399,0.2625978,0.06955387,90,651.7867,0.6666667,0,0.3333333,0,0.3333333,0,0.6666667,0,0.6666667,0,0.3333333,5.8,0,0.3333333,0.6666667,0.3333333,0.6666667,0,0,1,0.3333333,0.6666667,0.6666667,0.3333333,0,0,3,2,2.666667,2.333333,1.333333,0.3333333,0,0.3333333,0,0,0.3333333,0,1,0,NA,0.071358,NA
"5141",5141,2e+06,0,0,0.1833883,1.220659,68502.16,2.6,3,3.2,2,1.4,4.438,1.063636,1.304545,1.236364,0.8227273,0.5727273,152052.8,0.8944272,1.224745,0.83666,1.224745,0.5477226,2.932119,2.140444,1.575104,0.7271863,0.09228787,0.9898236,0.280594,0.08254433,-136,65,16,11968.18,68,-315,383,10,-253.08,2.8,-273.08,106,16,4,44,44,14,37,15,NA,351,5,5,0.1372425,0.6768897,-1134528,-459133.6,0.7271863,0.09228787,0.9898236,0.280594,0.08254433,88,68502.16,0.6,0.2,0.2,0,0.4,0,0.6,0,0.6,0,0.4,4.438,0.2,0.2,0.6,0.2,0.8,0.2,0,0.8,0.4,0.6,0.6,0.2,0.2,0,3.2,2.6,3,2,1.4,0.4,0,0.4,0,0,0.2,0,1,0,2000,0,"Tundra"
"5142",5142,NA,NA,NA,-0.5135304,1.068835,651.7867,2,2.666667,3,2.333333,1.333333,5.8,0.530303,0.7878788,0.719697,0.6060606,0.3560606,576.7708,0,1.527525,1,1.527525,0.5773503,2.884441,2.384731,0.09489359,0.8104738,0.04479222,0.98399,0.2625978,0.06955387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.08753915,0.7505918,-1034528,-459133.6,0.8104738,0.04479222,0.98399,0.2625978,0.06955387,90,651.7867,0.6666667,0,0.3333333,0,0.3333333,0,0.6666667,0,0.6666667,0,0.3333333,5.8,0,0.3333333,0.6666667,0.3333333,0.6666667,0,0,1,0.3333333,0.6666667,0.6666667,0.3333333,0,0,3,2,2.666667,2.333333,1.333333,0.3333333,0,0.3333333,0,0,0.3333333,0,1,0,NA,NA,NA
"5143",5143,2100000,NA,NA,-0.398493,1.289979,15113.31,2.666667,2.833333,3.166667,2.166667,1.833333,4.363333,1.263636,1.504545,1.35303,1.039394,0.8393939,34757.05,0.8164966,1.169045,0.7527727,0.9831921,1.169045,2.63121,2.667513,1.877463,0.8168602,0.1445797,0.9857831,0.2863617,0.08430307,-174.2666,61,14,12683.08,50.73336,-357.7668,408.5002,-19.26664,-312.2191,0.4733362,-317.0372,179.5688,26.49812,8.270406,42.23148,74.7668,25.31138,61.7668,25.54081,NA,351,5,6,0.1362874,0.4846729,-934528.3,-459133.6,0.8168602,0.1445797,0.9857831,0.2863617,0.08430307,90,15113.31,0.5,0.1666667,0.3333333,0,0.5,0,0.5,0,0.6666667,0,0.3333333,4.363333,0.1666667,0.1666667,0.6666667,0.3333333,0.6666667,0.1666667,0.1666667,0.6666667,0.3333333,0.6666667,0.6666667,0.1666667,0.1666667,0,3.166667,2.666667,2.833333,2.166667,1.833333,0.3333333,0,0.3333333,0,0,0.3333333,0,1,0,2100,NA,"Tundra"
"5144",5144,NA,NA,NA,-0.1839197,2.010498,21997.33,2.25,2.75,3,2.25,2,4.6,0.730303,0.9878788,0.919697,0.7393939,0.6227273,42693.69,0.5,1.258306,0.8164966,1.258306,1.414214,3.362539,2.055691,1.884918,0.7623846,0.06701142,0.9959879,0.2528102,0.065136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.1058321,0.6025839,-834528.3,-459133.6,0.7623846,0.06701142,0.9959879,0.2528102,0.065136,92.5,21997.33,0.5,0.25,0.25,0,0.5,0,0.5,0,0.75,0,0.25,4.6,0,0.25,0.75,0.25,0.75,0,0,1,0.25,0.75,0.75,0.25,0,0,3,2.25,2.75,2.25,2,0.5,0,0.25,0,0,0.25,0,1,0,NA,NA,NA
"5172",5172,565685.4,1.286925,0,-1.073987,0.6231126,8226.938,3.230769,2.923077,3.153846,1.769231,1.230769,5.517692,3.42371,3.331635,3.125358,1.849734,1.269564,23457.35,0.8320503,1.037749,0.8006408,0.9268087,0.8320503,2.248252,2.535654,1.706477,0.8227089,0.1581667,0.9905598,0.278518,0.07950542,-109.8409,67,16,12003.3,96.30809,-301.7973,398.1054,49.31826,-159.9898,4.931826,-250,327,47,16,35,125,52,125,61,NA,812,8,13,0.1665864,0.2257677,1965472,-459133.6,0.8227089,0.1581667,0.9905598,0.278518,0.07950542,89.23077,8226.938,0.4615385,0.07692308,0.4615385,0,0.4615385,0.07692308,0.4615385,0,0.6923077,0,0.3076923,5.517692,0.2307692,0.1538462,0.6153846,0.4615385,0.5384615,0.2307692,0.2307692,0.5384615,0.3076923,0.6923077,0.7692308,0.1538462,0.07692308,0,3.153846,3.230769,2.923077,1.769231,1.230769,0.3076923,0,0.2307692,0,0,0.4615385,0,1,0,565.6854,1.286925,"Tundra"
"5173",5173,5e+05,0.319819,0,-1.073987,0.6231126,8226.938,3.230769,2.923077,3.153846,1.769231,1.230769,5.517692,3.42371,3.331635,3.125358,1.849734,1.269564,23457.35,0.8320503,1.037749,0.8006408,0.9268087,0.8320503,2.248252,2.535654,1.706477,0.8227089,0.1581667,0.9905598,0.278518,0.07950542,-105.5899,69,16,12403.36,109,-304,413,58.41009,-154,5.841009,-250,356.5904,51,17,35,136.2952,57,136.2952,66,155.6,812,8,13,0.1665864,0.2257677,2065472,-459133.6,0.8227089,0.1581667,0.9905598,0.278518,0.07950542,89.23077,8226.938,0.4615385,0.07692308,0.4615385,0,0.4615385,0.07692308,0.4615385,0,0.6923077,0,0.3076923,5.517692,0.2307692,0.1538462,0.6153846,0.4615385,0.5384615,0.2307692,0.2307692,0.5384615,0.3076923,0.6923077,0.7692308,0.1538462,0.07692308,0,3.153846,3.230769,2.923077,1.769231,1.230769,0.3076923,0,0.2307692,0,0,0.4615385,0,1,0,500,0.319819,"Tundra"
"5174",5174,424264.1,0.07464144,0,-1.073987,0.6231126,8226.938,3.230769,2.923077,3.153846,1.769231,1.230769,5.517692,3.42371,3.331635,3.125358,1.849734,1.269564,23457.35,0.8320503,1.037749,0.8006408,0.9268087,0.8320503,2.248252,2.535654,1.706477,0.8227089,0.1581667,0.9905598,0.278518,0.07950542,-101.1997,71,16,12772.39,123.5396,-305.1477,428.6873,66.94794,-212.7914,6.694794,-250.7914,384.2777,54.14768,19,34.56484,147.1477,61.79142,147.1477,77.19974,119.5288,812,8,13,0.1665864,0.2257677,2165472,-459133.6,0.8227089,0.1581667,0.9905598,0.278518,0.07950542,89.23077,8226.938,0.4615385,0.07692308,0.4615385,0,0.4615385,0.07692308,0.4615385,0,0.6923077,0,0.3076923,5.517692,0.2307692,0.1538462,0.6153846,0.4615385,0.5384615,0.2307692,0.2307692,0.5384615,0.3076923,0.6923077,0.7692308,0.1538462,0.07692308,0,3.153846,3.230769,2.923077,1.769231,1.230769,0.3076923,0,0.2307692,0,0,0.4615385,0,1,0,424.2641,0.07464144,"Tundra"
"5175",5175,360555.1,0.8071747,0,-0.9535914,0.4511528,19167,3.266667,2.8,3.133333,1.733333,1.266667,5.306,4.031402,3.885481,3.456127,2.10358,1.52341,49684.61,0.7988086,1.082326,0.8338094,0.8837151,0.7988086,2.247811,2.504521,1.679797,0.8672704,0.1603901,0.9909673,0.287151,0.08390275,-96.07674,74,16,13106.99,139,-304.1425,443.1425,75.92326,-206.1425,7.692326,-250.2192,411.7026,57.60441,20,34.60441,156.8132,65.14246,140.2088,81,164.8574,812,8,15,0.1944894,0.2321822,2265472,-459133.6,0.8672704,0.1603901,0.9909673,0.287151,0.08390275,88.57143,7641.756,0.5,0.07142857,0.4285714,0,0.4285714,0.07142857,0.5,0,0.6428571,0,0.3571429,5.525,0.2857143,0.1428571,0.5714286,0.4285714,0.5714286,0.2857143,0.2142857,0.5,0.3571429,0.6428571,0.7142857,0.1428571,0.1428571,0,3.071429,3.285714,2.928571,1.785714,1.285714,0.2857143,0,0.2857143,0,0,0.4285714,0,1,0,360.5551,0.8071747,"Tundra"
"5176",5176,3e+05,5.168707,8.248898,-1.157139,0.1702332,16494.45,3.5,2.888889,3.222222,1.555556,1.222222,5.642778,5.110423,4.706926,4.205894,2.225258,1.751499,45542.52,0.7071068,0.9633818,0.8084521,0.6156988,0.7320845,2.354417,2.634476,1.65071,0.8792764,0.1807685,0.9915398,0.2864459,0.0836606,-88,77,16,13453.23,157.4898,-301,458.4898,86.61589,-197,8.995157,-248,434.8739,60,21,34,164.8739,68,149,83,190.8547,812,8,18,0.2047437,0.201491,2365472,-459133.6,0.8792764,0.1807685,0.9915398,0.2864459,0.0836606,81.76471,6845.859,0.4705882,0.05882353,0.4705882,0,0.3529412,0.1764706,0.4705882,0,0.6470588,0,0.3529412,5.842941,0.2941176,0.1176471,0.5882353,0.4705882,0.5294118,0.2941176,0.2941176,0.4117647,0.3529412,0.6470588,0.7058824,0.1176471,0.1764706,0,3.176471,3.529412,3,1.588235,1.235294,0.2352941,0,0.2941176,0,0,0.4705882,0,1,0,300,13.4176,"Tundra"
"5177",5177,2e+05,5.508954,5.86029,-0.7101534,-0.04553823,13504.72,3.363636,2.772727,3.227273,1.636364,1.181818,5.828636,6.075574,5.872078,5.004379,2.938894,2.109074,41487.22,0.789542,0.9223065,0.8125104,0.789542,0.6644986,2.210734,2.569211,1.580043,0.8762868,0.1807685,0.9919594,0.2926781,0.08649727,-80,80,16,13718.78,173.157,-299.3217,472.4787,96,-187.843,10.20505,-245.3217,455.1703,62.4282,22,34.84304,171.8564,69.31391,157.8564,83.15696,174.1138,812,8,22,0.2420358,0.2175359,2465472,-459133.6,0.8762868,0.1807685,0.9919594,0.2926781,0.08649727,81.42857,5551.588,0.5714286,0.04761905,0.3809524,0.04761905,0.2857143,0.1428571,0.5238095,0.04761905,0.5238095,0,0.4285714,5.999524,0.3333333,0.1428571,0.5238095,0.3809524,0.6190476,0.3809524,0.2380952,0.3809524,0.4761905,0.5238095,0.6666667,0.0952381,0.2380952,0,3.190476,3.380952,2.857143,1.666667,1.190476,0.2380952,0,0.3809524,0,0,0.3809524,0,1,0,200,11.36924,"Tundra"
"5178",5178,1e+05,2.916446,2.863228,-0.4489702,0.1438899,12014.43,3.04,2.92,3.08,1.64,1.28,5.8776,6.270271,6.441017,6.180894,3.406319,2.701499,39027.87,1.019804,0.9092121,0.9092121,0.7571878,0.7371115,2.306365,2.515774,1.460338,0.8452386,0.1878414,0.9925826,0.2968306,0.08997357,-75,83,17,13959.87,186,-299.7494,485.7494,101.0044,-180,11.1,-244.7494,482.7636,65.76364,23,35,181.7636,73,169.7636,86,206.5363,812,8,25,0.2689028,0.228394,2565472,-459133.6,0.8452386,0.1878414,0.9925826,0.2968306,0.08997357,77.5,4993.349,0.625,0.04166667,0.3333333,0.04166667,0.25,0.125,0.5833333,0.08333333,0.4583333,0,0.4583333,6.029167,0.2916667,0.2083333,0.5,0.3333333,0.6666667,0.2916667,0.2083333,0.5,0.5,0.5,0.6666667,0.125,0.2083333,0,3.041667,3.041667,3,1.666667,1.291667,0.3333333,0,0.3333333,0,0,0.3333333,0,0.9583333,0.04166667,100,5.779674,"Tundra"
"5179",5179,-1e+05,4.853357,41.4187,-0.2028542,0.1366338,11948.83,2.96,2.88,3.08,1.56,1.28,5.8256,6.173618,6.564144,6.205536,3.296845,2.759857,39046.01,1.059874,0.9273618,0.9092121,0.7681146,0.7371115,2.276399,2.436234,1.454706,0.8413153,0.1846243,0.9925694,0.2956903,0.09045964,-67.03512,86.9379,17,14109.16,198.4345,-297,495.4345,108.4075,-170.0351,12.1,-241,503.027,67,22,35,188,75,179.027,86,234.647,787,8,25,0.2818435,0.2387506,2665472,-459133.6,0.8413153,0.1846243,0.9925694,0.2956903,0.09045964,75,4925.015,0.6666667,0.04166667,0.2916667,0.04166667,0.25,0.125,0.5833333,0.08333333,0.375,0.08333333,0.4583333,5.975,0.2916667,0.2083333,0.5,0.2916667,0.7083333,0.2916667,0.1666667,0.5416667,0.5833333,0.4166667,0.7083333,0.08333333,0.2083333,0,3.041667,2.958333,2.958333,1.583333,1.291667,0.3333333,0.04166667,0.3333333,0,0,0.2916667,0.04166667,0.9166667,0.04166667,-100,46.27206,"Boreal"
"5180",5180,-2e+05,3.321637,63.51963,-0.4632525,0.09041046,11159.99,3.037037,2.777778,3,1.518519,1.259259,5.986667,7.018062,6.986366,6.516647,3.507956,2.970968,37621.91,1.055443,0.9740215,0.9198662,0.7529619,0.7121253,2.4109,2.522563,1.441268,0.796406,0.1864585,0.9928573,0.3010132,0.09254255,-59.77986,90,17,14155.39,209.2201,-293,502.2201,114.2201,-160,12.82201,-235,517.1238,68,22,36,193,75,187.1238,86,255.5951,787,8,27,0.2839734,0.2203666,2765472,-459133.6,0.796406,0.1864585,0.9928573,0.3010132,0.09254255,73.84615,4646.126,0.6153846,0.03846154,0.3461538,0.03846154,0.2692308,0.1538462,0.5384615,0.07692308,0.4230769,0.07692308,0.4230769,6.130769,0.2692308,0.1923077,0.5384615,0.3461538,0.6538462,0.2692308,0.1538462,0.5769231,0.5384615,0.4615385,0.7307692,0.07692308,0.1923077,0,2.961538,3.038462,2.846154,1.538462,1.269231,0.3076923,0.03846154,0.3076923,0,0,0.3461538,0.03846154,0.9230769,0.03846154,-200,66.84126,"Boreal"
"5181",5181,-3e+05,3.791308,45.53913,-0.5450089,0.1567948,11587.82,3,2.769231,3,1.538462,1.269231,6.005769,6.684729,6.736366,6.266647,3.424623,2.887635,38299.93,1.058301,0.9922779,0.9380832,0.7605666,0.7243034,2.45656,2.535777,1.427095,0.7925782,0.1864585,0.9928845,0.3039178,0.09403523,-53,93,18,14157.66,216,-289,505,118,-208,13.49394,-230,531.9648,69.96482,22,36.96482,198.9648,76,195.9648,86,241.9679,787,8,26,0.2795007,0.2257714,2865472,-459133.6,0.7925782,0.1864585,0.9928845,0.3039178,0.09403523,73.6,4830.511,0.6,0.04,0.36,0.04,0.28,0.16,0.52,0.08,0.44,0.08,0.4,6.1564,0.24,0.2,0.56,0.36,0.64,0.24,0.16,0.6,0.52,0.48,0.72,0.08,0.2,0,2.96,3,2.84,1.56,1.28,0.32,0.04,0.28,0,0,0.36,0.04,0.92,0.04,-300,49.33044,"Boreal"
"5182",5182,-4e+05,1.460255,89.10963,-0.728549,0.1828185,22738.96,2.931034,2.689655,2.896552,1.551724,1.241379,6.031034,7.485595,7.405919,6.884252,3.991722,3.232512,73828.24,1.032716,1.072495,0.9763206,0.783135,0.6894704,2.595688,2.617083,1.565139,0.7850623,0.2367568,0.9928617,0.3130953,0.1000699,-52,95,18,14036.35,216,-288.2268,504.2268,133,-206.2754,13.3,-229.4033,555.0043,76,22,38,208.5022,76,208.5022,87,417.3989,787,8,29,0.2904651,0.1989995,2965472,-459133.6,0.7850623,0.2367568,0.9928617,0.3130953,0.1000699,72.14286,17103.91,0.5357143,0.07142857,0.3928571,0.03571429,0.25,0.2142857,0.5,0.07142857,0.4642857,0.07142857,0.3928571,6.166429,0.2142857,0.2142857,0.5714286,0.3928571,0.6071429,0.2142857,0.2142857,0.5714286,0.4642857,0.5357143,0.7142857,0.1071429,0.1785714,0,2.857143,2.928571,2.75,1.571429,1.25,0.3214286,0.03571429,0.25,0,0,0.3928571,0.03571429,0.8928571,0.07142857,-400,90.56989,"Boreal"
"5183",5183,-5e+05,7.253241,49.37797,-0.847808,0.1947149,23441.02,2.928571,2.607143,2.821429,1.5,1.25,6.15,7.368928,7.089252,6.550919,3.808389,3.182512,75079.6,1.05158,1.065947,0.9833266,0.745356,0.7005289,2.580594,2.618347,1.560621,0.8187863,0.2320177,0.9926811,0.310713,0.09866815,-39.25579,98,19,13978.49,227.9839,-277.2558,505.2397,143.0469,-193.2558,14.30469,-218.2558,541.1458,76,20,39,206.1927,72,206.1927,82,160.9127,787,8,28,0.282093,0.1993702,3065472,-459133.6,0.8187863,0.2320177,0.9926811,0.310713,0.09866815,71.11111,17623.26,0.5185185,0.07407407,0.4074074,0.03703704,0.2592593,0.2222222,0.4814815,0.07407407,0.4814815,0.07407407,0.3703704,6.294815,0.1851852,0.2222222,0.5925926,0.4074074,0.5925926,0.1851852,0.2222222,0.5925926,0.4444444,0.5555556,0.7407407,0.1111111,0.1481481,0,2.777778,2.925926,2.666667,1.518519,1.259259,0.3333333,0.03703704,0.2222222,0,0,0.4074074,0.03703704,0.8888889,0.07407407,-500,56.63121,"Boreal"
"5184",5184,-6e+05,4.818486,79.43388,-0.847808,0.1947149,23441.02,2.928571,2.607143,2.821429,1.5,1.25,6.15,7.368928,7.089252,6.550919,3.808389,3.182512,75079.6,1.05158,1.065947,0.9833266,0.745356,0.7005289,2.580594,2.618347,1.560621,0.8187863,0.2320177,0.9926811,0.310713,0.09866815,-33,100,19,13853.84,232,-270.5862,502.5862,147,-186.2726,14.7,-211.2726,539.4686,76.88249,19,40.41385,207.8825,70,207.8825,81,400.7661,787,8,28,0.282093,0.1993702,3165472,-459133.6,0.8187863,0.2320177,0.9926811,0.310713,0.09866815,71.11111,17623.26,0.5185185,0.07407407,0.4074074,0.03703704,0.2592593,0.2222222,0.4814815,0.07407407,0.4814815,0.07407407,0.3703704,6.294815,0.1851852,0.2222222,0.5925926,0.4074074,0.5925926,0.1851852,0.2222222,0.5925926,0.4444444,0.5555556,0.7407407,0.1111111,0.1481481,0,2.777778,2.925926,2.666667,1.518519,1.259259,0.3333333,0.03703704,0.2222222,0,0,0.4074074,0.03703704,0.8888889,0.07407407,-600,84.25236,"Boreal"
"5185",5185,-7e+05,4.820333,67.26187,-0.7577754,0.09466757,22632.92,2.965517,2.586207,2.827586,1.482759,1.241379,6.127586,7.732565,7.36198,6.732737,3.899298,3.273421,73855.03,1.051623,1.052794,0.9661768,0.7377906,0.6894704,2.536966,2.616479,1.624447,0.8188419,0.2320177,0.9931542,0.3119711,0.09930974,-26.22661,102,20,13712.24,235.7734,-263.2266,499,150.3223,-179.1322,15.03223,-204.2266,527.7721,75,18,41.32234,207.6777,65,207.6777,77,482.5405,787,8,29,0.2903181,0.1978294,3265472,-459133.6,0.8188419,0.2320177,0.9931542,0.3119711,0.09930974,69.64286,16994.08,0.5357143,0.07142857,0.3928571,0.03571429,0.25,0.2142857,0.5,0.07142857,0.4642857,0.1071429,0.3571429,6.266429,0.2142857,0.2142857,0.5714286,0.3928571,0.6071429,0.2142857,0.2142857,0.5714286,0.4642857,0.5357143,0.7142857,0.1071429,0.1785714,0,2.785714,2.964286,2.642857,1.5,1.25,0.3571429,0.03571429,0.2142857,0,0,0.3928571,0.03571429,0.8928571,0.07142857,-700,72.0822,"Boreal"
"5186",5186,-8e+05,10.09979,36.23514,-0.880587,0.04863857,21909,2.966667,2.533333,2.766667,1.466667,1.233333,6.256667,8.161136,7.504837,6.875594,4.042155,3.416278,72678.73,1.033352,1.074255,1.006302,0.7302967,0.6789106,2.59116,2.657513,1.615981,0.8195379,0.2320177,0.9931191,0.3129699,0.0999392,-18.95275,104,20.11715,13566.25,240.8829,-255,495.8829,154.8891,-170.1171,15.48891,-196.1171,508.4151,72,17,43,203.0636,61.11715,203.0636,73.11715,429.3147,787,8,30,0.2915757,0.1918387,3365472,-459133.6,0.8195379,0.2320177,0.9931191,0.3129699,0.0999392,69.31034,16439.65,0.5172414,0.06896552,0.4137931,0.03448276,0.2413793,0.2413793,0.4827586,0.06896552,0.4827586,0.1034483,0.3448276,6.395172,0.2068966,0.2068966,0.5862069,0.4137931,0.5862069,0.2068966,0.2413793,0.5517241,0.4482759,0.5517241,0.7241379,0.1034483,0.1724138,0,2.724138,2.965517,2.586207,1.482759,1.241379,0.3448276,0.03448276,0.2068966,0,0,0.4137931,0.03448276,0.8965517,0.06896552,-800,46.33494,"Boreal"
"5187",5187,-9e+05,4.65658,34.34355,-0.8528884,-0.1987302,19041.9,3,2.5,2.766667,1.433333,1.133333,6.39,8.324772,7.577564,6.857412,3.999731,3.240521,71752.5,1.050451,1.074789,1.006302,0.727932,0.4341725,2.407765,2.679922,1.413236,0.7980353,0.236151,0.9932329,0.3128204,0.09966474,-11.0356,105,21,13400.89,244.9644,-246,490.9644,158.9644,-162.0566,15.89644,-188,484.0712,71,16,44.0356,196.0356,57,196.0356,69,183.3911,787,8,30,0.2886419,0.2018372,3465472,-459133.6,0.7980353,0.236151,0.9932329,0.3128204,0.09966474,67.58621,13473.67,0.5517241,0.03448276,0.4137931,0.03448276,0.2068966,0.2413793,0.5172414,0.06896552,0.4482759,0.1034483,0.3793103,6.533103,0.2413793,0.2068966,0.5517241,0.4137931,0.5862069,0.2413793,0.2413793,0.5172414,0.4827586,0.5172414,0.6896552,0.1034483,0.2068966,0,2.724138,3,2.551724,1.448276,1.137931,0.3103448,0.03448276,0.2413793,0,0,0.4137931,0.03448276,0.8965517,0.06896552,-900,39.00013,"Boreal"
"5188",5188,-1e+06,5.649045,28.5692,-0.5758652,-0.03730547,19130.47,2.939394,2.484848,2.757576,1.424242,1.242424,6.210606,9.04675,8.299542,7.495049,4.346297,3.812361,68550.28,1.028937,1.148945,1.000947,0.7512616,0.6139169,2.458495,2.544162,1.777652,0.7881357,0.2433996,0.9917484,0.3196182,0.1044939,-6,104,21,13275.98,245.7045,-237.131,482.8355,162,-156,16.2,-180.7045,474.3947,67,16,44,192,55.39466,192,66.39466,386.1269,787,8,33,0.3288844,0.2112944,3565472,-459133.6,0.7881357,0.2433996,0.9917484,0.3196182,0.1044939,68.75,14087.04,0.59375,0.0625,0.34375,0.09375,0.15625,0.21875,0.53125,0.15625,0.375,0.09375,0.375,6.334688,0.25,0.1875,0.5625,0.375,0.625,0.28125,0.1875,0.53125,0.53125,0.46875,0.59375,0.125,0.28125,0,2.71875,2.9375,2.53125,1.4375,1.25,0.3125,0.09375,0.25,0,0,0.34375,0.03125,0.875,0.09375,-1000,34.21825,"Boreal"
"5189",5189,NA,0.3605461,93.17341,-0.5758652,-0.03730547,19130.47,2.939394,2.484848,2.757576,1.424242,1.242424,6.210606,9.04675,8.299542,7.495049,4.346297,3.812361,68550.28,1.028937,1.148945,1.000947,0.7512616,0.6139169,2.458495,2.544162,1.777652,0.7881357,0.2433996,0.9917484,0.3196182,0.1044939,1,104,21,13208.01,249,-227.3993,476.3993,167.0894,-149,16.70894,-172.3993,463.3993,67,16,44,190,55,190,65,446.1242,NA,NA,33,0.3288844,0.2112944,3665472,-459133.6,0.7881357,0.2433996,0.9917484,0.3196182,0.1044939,68.75,14087.04,0.59375,0.0625,0.34375,0.09375,0.15625,0.21875,0.53125,0.15625,0.375,0.09375,0.375,6.334688,0.25,0.1875,0.5625,0.375,0.625,0.28125,0.1875,0.53125,0.53125,0.46875,0.59375,0.125,0.28125,0,2.71875,2.9375,2.53125,1.4375,1.25,0.3125,0.09375,0.25,0,0,0.34375,0.03125,0.875,0.09375,NA,93.53395,NA
"5190",5190,NA,2.810235,56.70597,-0.6331481,-0.8829709,330.354,2.6,1.8,1.8,1.4,1.2,6.4,1.409271,1.016775,1.064755,0.8032107,0.7059885,317.5267,1.516575,0.83666,0.83666,0.8944272,0.4472136,3.361547,3.216984,1.521302,0.8879746,0.08606289,0.9733696,0.3026333,0.09310366,9.973362,105.3457,22,13143.87,254.9734,-218.0358,473.0092,173.9734,-140.0266,17.39734,-163.0266,451.7339,67.02664,17,44,188.0533,57.66351,188.0533,65.66351,401.3919,NA,NA,5,0.109489,0.3630809,3765472,-459133.6,0.8879746,0.08606289,0.9733696,0.3026333,0.09310366,28,330.354,0.6,0,0.4,0,0,0.4,0.6,0,0.4,0.4,0.2,6.4,0.2,0,0.8,0.4,0.6,0.2,0.2,0.6,0.6,0.4,0.8,0,0.2,0,1.8,2.6,1.8,1.4,1.2,0.4,0.2,0,0,0,0.4,0.2,0.6,0.2,NA,59.51621,NA
"5206",5206,NA,1.470169,90.90817,-0.1862976,0.09636638,17576.51,2.653846,2.576923,2.807692,1.269231,1.346154,5.665,6.425117,6.811733,6.334305,3.06859,3.360256,70158.13,1.129329,1.02657,0.7493587,0.4523443,0.6894814,3.160693,2.401738,1.511736,0.8042891,0.2342269,0.992904,0.3021606,0.09547875,22.60303,118.9952,26,10991.63,237,-205.9905,442.9905,105.0048,-59.99523,15.6,-126.3922,895.4162,99.40174,51.00477,19,275.8006,166.0095,252.397,187.8121,591.7245,NA,NA,26,0.317326,0.2715879,-4634528,-559133.6,0.8042891,0.2342269,0.992904,0.3021606,0.09547875,66.53846,17576.51,0.6538462,0.07692308,0.2692308,0.07692308,0.1153846,0.3076923,0.5,0.1538462,0.2692308,0.1153846,0.4615385,5.665,0.1923077,0.1153846,0.6923077,0.3461538,0.6538462,0.3846154,0.1153846,0.5,0.6538462,0.3461538,0.6538462,0.1538462,0.1923077,0,2.807692,2.653846,2.576923,1.269231,1.346154,0.3461538,0,0.2692308,0,0.07692308,0.3076923,0.07692308,0.8461538,0.07692308,NA,92.37834,NA
